 v-sweep         i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 9.66000000e-01  2.56715241e-06  2.65707385e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93009705e-12  2.37871673e-01  2.37173434e-01  2.51720117e-06  2.72172755e-08 
 9.67000000e-01  2.56715247e-06  2.65707245e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92968964e-12  2.37871669e-01  2.37173432e-01  2.51720708e-06  2.72191549e-08 
 9.68000000e-01  2.56715239e-06  2.65707202e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92994785e-12  2.37871669e-01  2.37173432e-01  2.51721276e-06  2.72209881e-08 
 9.69000000e-01  2.56715247e-06  2.65707140e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93530053e-12  2.37871670e-01  2.37173434e-01  2.51721863e-06  2.72227005e-08 
 9.70000000e-01  2.56715246e-06  2.65707249e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93235262e-12  2.37871672e-01  2.37173435e-01  2.51722437e-06  2.72245444e-08 
 9.71000000e-01  2.56715249e-06  2.65707244e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92929871e-12  2.37871672e-01  2.37173435e-01  2.51723015e-06  2.72264273e-08 
 9.72000000e-01  2.56715250e-06  2.65707253e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93318717e-12  2.37871671e-01  2.37173435e-01  2.51723591e-06  2.72281362e-08 
 9.73000000e-01  2.56715246e-06  2.65707415e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93446622e-12  2.37871672e-01  2.37173433e-01  2.51724171e-06  2.72301186e-08 
 9.74000000e-01  2.56715249e-06  2.65707031e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93921369e-12  2.37871670e-01  2.37173435e-01  2.51724746e-06  2.72318275e-08 
 9.75000000e-01  2.56715250e-06  2.65707381e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93049178e-12  2.37871672e-01  2.37173436e-01  2.51725330e-06  2.72336607e-08 
 9.76000000e-01  2.56715247e-06  2.65707273e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93209275e-12  2.37871670e-01  2.37173433e-01  2.51725905e-06  2.72354974e-08 
 9.77000000e-01  2.56715242e-06  2.65707472e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92773675e-12  2.37871672e-01  2.37173433e-01  2.51726473e-06  2.72372951e-08 
 9.78000000e-01  2.56715244e-06  2.65707310e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92902171e-12  2.37871672e-01  2.37173434e-01  2.51727052e-06  2.72390821e-08 
 9.79000000e-01  2.56715243e-06  2.65707440e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93321354e-12  2.37871673e-01  2.37173434e-01  2.51727633e-06  2.72410396e-08 
 9.80000000e-01  2.56715246e-06  2.65707273e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.94414638e-12  2.37871670e-01  2.37173433e-01  2.51728213e-06  2.72427521e-08 
 9.81000000e-01  2.56715239e-06  2.65707394e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.92443865e-12  2.37871669e-01  2.37173433e-01  2.51728779e-06  2.72446208e-08 
 9.82000000e-01  2.56715245e-06  2.65707388e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92244980e-12  2.37871673e-01  2.37173434e-01  2.51729357e-06  2.72463865e-08 
 9.83000000e-01  2.56715249e-06  2.65707016e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93090926e-12  2.37871670e-01  2.37173435e-01  2.51729947e-06  2.72481770e-08 
 9.84000000e-01  2.56715244e-06  2.65707295e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.92785461e-12  2.37871670e-01  2.37173433e-01  2.51730518e-06  2.72500067e-08 
 9.85000000e-01  2.56715248e-06  2.65707227e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.94440671e-12  2.37871670e-01  2.37173434e-01  2.51731097e-06  2.72518257e-08 
 9.86000000e-01  2.56715239e-06  2.65707360e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.91795836e-12  2.37871671e-01  2.37173433e-01  2.51731667e-06  2.72537477e-08 
 9.87000000e-01  2.56715250e-06  2.65707368e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.94487038e-12  2.37871672e-01  2.37173434e-01  2.51732261e-06  2.72554992e-08 
 9.88000000e-01  2.56715247e-06  2.65706958e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93153938e-12  2.37871670e-01  2.37173434e-01  2.51732832e-06  2.72572400e-08 
 9.89000000e-01  2.56715238e-06  2.65707380e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93609694e-12  2.37871671e-01  2.37173432e-01  2.51733400e-06  2.72591727e-08 
 9.90000000e-01  2.56715244e-06  2.65707329e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92922811e-12  2.37871674e-01  2.37173436e-01  2.51733983e-06  2.72609917e-08 
 9.91000000e-01  2.56715242e-06  2.65707155e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93293699e-12  2.37871671e-01  2.37173433e-01  2.51734559e-06  2.72627609e-08 
 9.92000000e-01  2.56715245e-06  2.65707308e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.94038223e-12  2.37871672e-01  2.37173435e-01  2.51735136e-06  2.72646368e-08 
 9.93000000e-01  2.56715246e-06  2.65707494e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93212262e-12  2.37871671e-01  2.37173432e-01  2.51735716e-06  2.72665197e-08 
 9.94000000e-01  2.56715238e-06  2.65707452e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93560940e-12  2.37871673e-01  2.37173434e-01  2.51736290e-06  2.72683138e-08 
 9.95000000e-01  2.56715239e-06  2.65707274e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93857617e-12  2.37871671e-01  2.37173434e-01  2.51736870e-06  2.72701719e-08 
 9.96000000e-01  2.56715241e-06  2.65707201e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92776128e-12  2.37871671e-01  2.37173434e-01  2.51737441e-06  2.72720122e-08 
 9.97000000e-01  2.56715248e-06  2.65707265e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93635651e-12  2.37871673e-01  2.37173437e-01  2.51738030e-06  2.72738134e-08 
 9.98000000e-01  2.56715250e-06  2.65707111e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.94025236e-12  2.37871672e-01  2.37173436e-01  2.51738609e-06  2.72755614e-08 
 9.99000000e-01  2.56715243e-06  2.65707287e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92568329e-12  2.37871670e-01  2.37173434e-01  2.51739180e-06  2.72774656e-08 
 1.00000000e+00  2.56715237e-06  2.65707488e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93508222e-12  2.37871672e-01  2.37173433e-01  2.51739750e-06  2.72793415e-08 
 1.00100000e+00  2.56715248e-06  2.65707320e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92532837e-12  2.37871672e-01  2.37173435e-01  2.51740346e-06  2.72811818e-08 
 1.00200000e+00  2.56715247e-06  2.65707284e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93081977e-12  2.37871671e-01  2.37173434e-01  2.51740920e-06  2.72830469e-08 
 1.00300000e+00  2.56715243e-06  2.65707294e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92767119e-12  2.37871670e-01  2.37173433e-01  2.51741491e-06  2.72848304e-08 
 1.00400000e+00  2.56715250e-06  2.65707277e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93626713e-12  2.37871673e-01  2.37173435e-01  2.51742079e-06  2.72866849e-08 
 1.00500000e+00  2.56715240e-06  2.65707248e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92983033e-12  2.37871670e-01  2.37173432e-01  2.51742642e-06  2.72885039e-08 
 1.00600000e+00  2.56715243e-06  2.65707457e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92878003e-12  2.37871671e-01  2.37173433e-01  2.51743228e-06  2.72904970e-08 
 1.00700000e+00  2.56715244e-06  2.65707252e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92277534e-12  2.37871670e-01  2.37173434e-01  2.51743803e-06  2.72922271e-08 
 1.00800000e+00  2.56715241e-06  2.65707271e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92855458e-12  2.37871671e-01  2.37173433e-01  2.51744377e-06  2.72941101e-08 
 1.00900000e+00  2.56715250e-06  2.65707078e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93167097e-12  2.37871671e-01  2.37173436e-01  2.51744974e-06  2.72958900e-08 
 1.01000000e+00  2.56715241e-06  2.65707400e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93503333e-12  2.37871671e-01  2.37173434e-01  2.51745533e-06  2.72978653e-08 
 1.01100000e+00  2.56715248e-06  2.65707322e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.94266365e-12  2.37871673e-01  2.37173435e-01  2.51746120e-06  2.72996523e-08 
 1.01200000e+00  2.56715244e-06  2.65707322e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.94058221e-12  2.37871670e-01  2.37173433e-01  2.51746688e-06  2.73014678e-08 
 1.01300000e+00  2.56715255e-06  2.65707340e-08  3.61713362e-01  1.14302924e+00  2.09654219e-09  2.59373821e-06 -4.93178075e-12  2.37871672e-01  2.37173433e-01  2.51747280e-06  2.73033791e-08 
 1.01400000e+00  2.56715238e-06  2.65707242e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93341798e-12  2.37871671e-01  2.37173434e-01  2.51747843e-06  2.73051555e-08 
 1.01500000e+00  2.56715243e-06  2.65707394e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92521306e-12  2.37871670e-01  2.37173432e-01  2.51748424e-06  2.73070881e-08 
 1.01600000e+00  2.56715241e-06  2.65707296e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93022449e-12  2.37871670e-01  2.37173433e-01  2.51748998e-06  2.73089249e-08 
 1.01700000e+00  2.56715242e-06  2.65707505e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93951852e-12  2.37871671e-01  2.37173431e-01  2.51749582e-06  2.73108078e-08 
 1.01800000e+00  2.56715247e-06  2.65707145e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.92944865e-12  2.37871672e-01  2.37173435e-01  2.51750161e-06  2.73125558e-08 
 1.01900000e+00  2.56715244e-06  2.65707276e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93054547e-12  2.37871670e-01  2.37173433e-01  2.51750741e-06  2.73145204e-08 
 1.02000000e+00  2.56715251e-06  2.65707217e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.94059354e-12  2.37871672e-01  2.37173435e-01  2.51751323e-06  2.73163820e-08 
 1.02100000e+00  2.56715246e-06  2.65707262e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.93975376e-12  2.37871670e-01  2.37173433e-01  2.51751902e-06  2.73182863e-08 
 1.02200000e+00  2.56715251e-06  2.65707249e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.94072368e-12  2.37871671e-01  2.37173434e-01  2.51752480e-06  2.73200840e-08 
 1.02300000e+00  2.56715250e-06  2.65707351e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93660749e-12  2.37871671e-01  2.37173434e-01  2.51753052e-06  2.73219989e-08 
 1.02400000e+00  2.56715238e-06  2.65707391e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.94164294e-12  2.37871671e-01  2.37173432e-01  2.51753630e-06  2.73238570e-08 
 1.02500000e+00  2.56715239e-06  2.65707414e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92882356e-12  2.37871673e-01  2.37173434e-01  2.51754203e-06  2.73256830e-08 
 1.02600000e+00  2.56715243e-06  2.65707319e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92547371e-12  2.37871672e-01  2.37173435e-01  2.51754784e-06  2.73275447e-08 
 1.02700000e+00  2.56715247e-06  2.65707486e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93104416e-12  2.37871673e-01  2.37173435e-01  2.51755369e-06  2.73294596e-08 
 1.02800000e+00  2.56715242e-06  2.65707502e-08  3.61713358e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.93166245e-12  2.37871673e-01  2.37173433e-01  2.51755941e-06  2.73313496e-08 
 1.02900000e+00  2.56715248e-06  2.65707449e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93982243e-12  2.37871673e-01  2.37173434e-01  2.51756523e-06  2.73331828e-08 
 1.03000000e+00  2.56715249e-06  2.65707090e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93155173e-12  2.37871671e-01  2.37173436e-01  2.51757114e-06  2.73350729e-08 
 1.03100000e+00  2.56715238e-06  2.65707597e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.92792269e-12  2.37871670e-01  2.37173432e-01  2.51757677e-06  2.73370198e-08 
 1.03200000e+00  2.56715239e-06  2.65707461e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92260350e-12  2.37871672e-01  2.37173433e-01  2.51758249e-06  2.73388956e-08 
 1.03300000e+00  2.56715246e-06  2.65707245e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93596619e-12  2.37871671e-01  2.37173434e-01  2.51758842e-06  2.73406648e-08 
 1.03400000e+00  2.56715243e-06  2.65707304e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92713076e-12  2.37871669e-01  2.37173432e-01  2.51759411e-06  2.73424767e-08 
 1.03500000e+00  2.56715244e-06  2.65707496e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93987444e-12  2.37871671e-01  2.37173431e-01  2.51759986e-06  2.73445231e-08 
 1.03600000e+00  2.56715238e-06  2.65707303e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93147448e-12  2.37871670e-01  2.37173432e-01  2.51760567e-06  2.73463208e-08 
 1.03700000e+00  2.56715240e-06  2.65707402e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93768379e-12  2.37871670e-01  2.37173433e-01  2.51761148e-06  2.73482144e-08 
 1.03800000e+00  2.56715246e-06  2.65707273e-08  3.61713356e-01  1.14302924e+00  2.09654219e-09  2.59373814e-06 -4.93132022e-12  2.37871671e-01  2.37173434e-01  2.51761730e-06  2.73501435e-08 
 1.03900000e+00  2.56715249e-06  2.65707438e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.93129834e-12  2.37871673e-01  2.37173434e-01  2.51762313e-06  2.73519660e-08 
 1.04000000e+00  2.56715241e-06  2.65707057e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373806e-06 -4.93687799e-12  2.37871669e-01  2.37173433e-01  2.51762882e-06  2.73537779e-08 
 1.04100000e+00  2.56715246e-06  2.65707337e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.92625495e-12  2.37871671e-01  2.37173434e-01  2.51763467e-06  2.73557639e-08 
 1.04200000e+00  2.56715236e-06  2.65707115e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373802e-06 -4.94149603e-12  2.37871670e-01  2.37173434e-01  2.51764041e-06  2.73576433e-08 
 1.04300000e+00  2.56715238e-06  2.65707377e-08  3.61713347e-01  1.14302924e+00  2.09654219e-09  2.59373804e-06 -4.92294873e-12  2.37871669e-01  2.37173433e-01  2.51764617e-06  2.73595333e-08 
 1.04400000e+00  2.56715240e-06  2.65707465e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92117758e-12  2.37871672e-01  2.37173434e-01  2.51765198e-06  2.73614731e-08 
 1.04500000e+00  2.56715244e-06  2.65707358e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93725122e-12  2.37871674e-01  2.37173435e-01  2.51765774e-06  2.73633027e-08 
 1.04600000e+00  2.56715238e-06  2.65707303e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373805e-06 -4.93822713e-12  2.37871670e-01  2.37173433e-01  2.51766355e-06  2.73652212e-08 
 1.04700000e+00  2.56715249e-06  2.65707366e-08  3.61713363e-01  1.14302924e+00  2.09654219e-09  2.59373817e-06 -4.92710233e-12  2.37871674e-01  2.37173436e-01  2.51766943e-06  2.73671255e-08 
 1.04800000e+00  2.56715242e-06  2.65707355e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93040776e-12  2.37871671e-01  2.37173432e-01  2.51767517e-06  2.73689764e-08 
 1.04900000e+00  2.56715244e-06  2.65707108e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.92613654e-12  2.37871671e-01  2.37173435e-01  2.51768099e-06  2.73707812e-08 
 1.05000000e+00  2.56715240e-06  2.65707165e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93672402e-12  2.37871670e-01  2.37173433e-01  2.51768677e-06  2.73728062e-08 
 1.05100000e+00  2.56715238e-06  2.65707409e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92746810e-12  2.37871671e-01  2.37173433e-01  2.51769246e-06  2.73746572e-08 
 1.05200000e+00  2.56715248e-06  2.65707241e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93051863e-12  2.37871670e-01  2.37173434e-01  2.51769837e-06  2.73766183e-08 
 1.05300000e+00  2.56715244e-06  2.65707028e-08  3.61713348e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93698350e-12  2.37871668e-01  2.37173434e-01  2.51770419e-06  2.73785083e-08 
 1.05400000e+00  2.56715248e-06  2.65707373e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92235433e-12  2.37871669e-01  2.37173433e-01  2.51770993e-06  2.73803273e-08 
 1.05500000e+00  2.56715241e-06  2.65707331e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.93655499e-12  2.37871671e-01  2.37173435e-01  2.51771570e-06  2.73822707e-08 
 1.05600000e+00  2.56715245e-06  2.65707279e-08  3.61713349e-01  1.14302924e+00  2.09654219e-09  2.59373810e-06 -4.92874853e-12  2.37871669e-01  2.37173433e-01  2.51772154e-06  2.73842282e-08 
 1.05700000e+00  2.56715244e-06  2.65707273e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.92809150e-12  2.37871671e-01  2.37173434e-01  2.51772727e-06  2.73860614e-08 
 1.05800000e+00  2.56715247e-06  2.65707398e-08  3.61713360e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93578584e-12  2.37871672e-01  2.37173434e-01  2.51773315e-06  2.73880900e-08 
 1.05900000e+00  2.56715244e-06  2.65707259e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93964772e-12  2.37871670e-01  2.37173434e-01  2.51773888e-06  2.73899303e-08 
 1.06000000e+00  2.56715244e-06  2.65707437e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93064183e-12  2.37871672e-01  2.37173433e-01  2.51774469e-06  2.73918310e-08 
 1.06100000e+00  2.56715244e-06  2.65707297e-08  3.61713357e-01  1.14302924e+00  2.09654219e-09  2.59373811e-06 -4.93049982e-12  2.37871672e-01  2.37173435e-01  2.51775050e-06  2.73937566e-08 
 1.06200000e+00  2.56715245e-06  2.65707403e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373812e-06 -4.94328333e-12  2.37871671e-01  2.37173435e-01  2.51775633e-06  2.73956999e-08 
 1.06300000e+00  2.56715245e-06  2.65707173e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.93443223e-12  2.37871671e-01  2.37173434e-01  2.51776210e-06  2.73975189e-08 
 1.06400000e+00  2.56715238e-06  2.65707423e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373807e-06 -4.92067155e-12  2.37871670e-01  2.37173432e-01  2.51776785e-06  2.73995298e-08 
 1.06500000e+00  2.56715254e-06  2.65707324e-08  3.61713361e-01  1.14302924e+00  2.09654219e-09  2.59373821e-06 -4.93618502e-12  2.37871671e-01  2.37173434e-01  2.51777378e-06  2.74013985e-08 
 1.06600000e+00  2.56715250e-06  2.65707207e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.93987722e-12  2.37871670e-01  2.37173433e-01  2.51777959e-06  2.74033312e-08 
 1.06700000e+00  2.56715249e-06  2.65707334e-08  3.61713353e-01  1.14302924e+00  2.09654219e-09  2.59373815e-06 -4.93680906e-12  2.37871669e-01  2.37173432e-01  2.51778534e-06  2.74052958e-08 
 1.06800000e+00  2.56715243e-06  2.65707255e-08  3.61713350e-01  1.14302924e+00  2.09654219e-09  2.59373809e-06 -4.93181106e-12  2.37871670e-01  2.37173433e-01  2.51779105e-06  2.74072214e-08 
 1.06900000e+00  2.56715255e-06  2.65707526e-08  3.61713368e-01  1.14302924e+00  2.09654219e-09  2.59373823e-06 -4.93406378e-12  2.37871675e-01  2.37173436e-01  2.51779701e-06  2.74092713e-08 
 1.07000000e+00  2.56715242e-06  2.65707184e-08  3.61713352e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.93165357e-12  2.37871671e-01  2.37173434e-01  2.51780272e-06  2.74109908e-08 
 1.07100000e+00  2.56715249e-06  2.65707235e-08  3.61713354e-01  1.14302924e+00  2.09654219e-09  2.59373816e-06 -4.92786426e-12  2.37871670e-01  2.37173433e-01  2.51780856e-06  2.74129697e-08 
 1.07200000e+00  2.56715240e-06  2.65707406e-08  3.61713351e-01  1.14302924e+00  2.09654219e-09  2.59373808e-06 -4.92933064e-12  2.37871670e-01  2.37173432e-01  2.51781425e-06  2.74149556e-08 
 1.07300000e+00  2.56715245e-06  2.65707272e-08  3.61713359e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92405503e-12  2.37871673e-01  2.37173435e-01  2.51782007e-06  2.74168279e-08 
 1.07400000e+00  2.56715244e-06  2.65707499e-08  3.61713355e-01  1.14302924e+00  2.09654219e-09  2.59373813e-06 -4.92802955e-12  2.37871671e-01  2.37173431e-01  2.51782591e-06  2.74187855e-08 
